session_id,nrpess,dt_jornada,ponto_entrada,tempo_tela_segundos
sess_018445,nrpess_011410,2026-08-20 07:06:16.915129,campo_unico,66.9529111306905
sess_018446,nrpess_016073,2026-08-03 07:12:47.172842,campo_unico,41.48610929090385
sess_018447,nrpess_014807,2026-08-06 20:58:41.660815,campo_unico,60.174619132651486
sess_018448,nrpess_005427,2026-08-19 22:51:05.136590,campo_unico,24.15904241052841
sess_018449,nrpess_000882,2026-08-17 21:27:43.622623,atalho_direto,65.26455018045662
sess_018450,nrpess_012166,2026-08-22 10:16:20.814948,campo_unico,45.94431482205074
sess_018451,nrpess_007146,2026-08-22 05:07:14.442988,atalho_direto,5.0
sess_018452,nrpess_012968,2026-08-07 03:07:48.307741,campo_unico,41.538072896861806
sess_018453,nrpess_007246,2026-08-21 13:42:05.916197,campo_unico,60.41948867251342
sess_018454,nrpess_001602,2026-08-11 18:49:46.733006,atalho_direto,37.82139785819436
sess_018455,nrpess_011693,2026-08-17 21:32:00.955558,campo_unico,42.81433519124449
sess_018456,nrpess_015606,2026-08-13 22:26:38.564059,campo_unico,42.594282889217325
sess_018457,nrpess_005223,2026-08-06 20:16:56.498807,camera_scanner,53.35285493332116
sess_018458,nrpess_004768,2026-08-12 10:31:26.292966,camera_scanner,54.59945111453397
sess_018459,nrpess_015934,2026-08-07 16:32:11.618042,atalho_direto,34.69974110773394
sess_018460,nrpess_008188,2026-08-06 23:45:25.220367,camera_scanner,71.63060000042304
sess_018461,nrpess_004070,2026-08-21 11:52:39.541114,camera_scanner,66.40476724205433
sess_018462,nrpess_022429,2026-08-15 22:13:12.694604,campo_unico,51.75632093181837
sess_018463,nrpess_021843,2026-08-02 07:48:54.819852,camera_scanner,40.91585185409303
sess_018464,nrpess_020017,2026-08-17 03:54:14.490354,camera_scanner,34.12379372574835
sess_018465,nrpess_022883,2026-08-20 09:12:34.327484,camera_scanner,75.88931304859732
sess_018466,nrpess_022350,2026-08-14 23:54:18.257069,campo_unico,53.66753044626715
sess_018467,nrpess_023568,2026-08-10 16:29:45.996291,atalho_direto,61.210406654647734
sess_018468,nrpess_018862,2026-08-02 09:34:50.734536,camera_scanner,63.287490719081504
sess_018469,nrpess_014837,2026-08-08 22:48:36.305851,campo_unico,55.631597229518775
sess_018470,nrpess_018351,2026-08-07 19:04:59.683924,campo_unico,9.459413706644575
sess_018471,nrpess_013970,2026-08-20 08:30:24.750556,campo_unico,66.56973318357089
sess_018472,nrpess_018648,2026-08-09 09:09:36.443089,atalho_direto,62.52862891895418
sess_018473,nrpess_010949,2026-08-02 05:29:45.001150,camera_scanner,32.1244774036213
sess_018474,nrpess_019626,2026-08-23 02:14:00.416412,camera_scanner,24.902558765362887
sess_018475,nrpess_015875,2026-08-23 04:32:07.503757,campo_unico,42.2310853959723
sess_018476,nrpess_005258,2026-08-07 15:34:51.482936,camera_scanner,42.349784074093186
sess_018477,nrpess_010024,2026-08-03 01:39:20.523209,atalho_direto,79.45892998067454
sess_018478,nrpess_022339,2026-08-14 01:20:55.851901,camera_scanner,60.28412154231331
sess_018479,nrpess_010490,2026-08-22 18:28:55.900538,campo_unico,74.11142129848511
sess_018480,nrpess_008321,2026-08-08 22:48:50.013728,campo_unico,49.4652543300695
sess_018481,nrpess_003697,2026-08-03 13:01:59.586377,atalho_direto,43.623362777516874
sess_018482,nrpess_008146,2026-08-23 07:05:35.123308,campo_unico,72.15746685084146
sess_018483,nrpess_021104,2026-08-01 19:19:58.848079,campo_unico,26.20151846655013
sess_018484,nrpess_020804,2026-08-22 11:41:56.616347,campo_unico,29.93188242167766
sess_018485,nrpess_009865,2026-08-18 22:01:29.701423,camera_scanner,38.70824474778087
sess_018486,nrpess_014526,2026-08-10 13:45:14.993577,atalho_direto,56.05125736779077
sess_018487,nrpess_006430,2026-08-20 13:22:06.389326,camera_scanner,63.733787427365115
sess_018488,nrpess_014126,2026-08-17 20:53:03.488347,campo_unico,83.53964056817932
sess_018489,nrpess_016821,2026-08-22 05:48:52.341189,campo_unico,39.81030071471241
sess_018490,nrpess_008687,2026-08-16 20:48:35.260834,campo_unico,61.04102556667441
sess_018491,nrpess_005586,2026-08-05 10:34:23.076475,atalho_direto,35.46845545005877
sess_018492,nrpess_020249,2026-08-12 10:18:50.603418,campo_unico,61.202450338455726
sess_018493,nrpess_014321,2026-08-11 07:53:46.770832,atalho_direto,61.60800692673752
sess_018494,nrpess_002789,2026-08-13 07:28:48.324027,campo_unico,60.79059478714112
sess_018495,nrpess_011855,2026-08-03 07:18:15.236230,campo_unico,74.99578058718888
sess_018496,nrpess_014041,2026-08-03 08:13:11.349848,camera_scanner,53.00103254912181
sess_018497,nrpess_003654,2026-08-07 03:40:34.915640,atalho_direto,63.369922398153726
sess_018498,nrpess_018631,2026-08-21 23:03:56.900390,atalho_direto,72.02573192486304
sess_018499,nrpess_014081,2026-08-11 16:35:34.247145,campo_unico,38.25349588141671
sess_018500,nrpess_019482,2026-08-18 08:32:00.466074,atalho_direto,51.04003696903295
sess_018501,nrpess_011638,2026-08-19 05:47:07.008924,campo_unico,47.376612822243345
sess_018502,nrpess_015687,2026-08-09 18:58:24.371599,camera_scanner,44.90324570928763
sess_018503,nrpess_008023,2026-08-04 23:31:56.715520,campo_unico,83.49778389411173
sess_018504,nrpess_011909,2026-08-19 16:01:23.475150,campo_unico,53.452404861810955
sess_018505,nrpess_004712,2026-08-04 06:46:16.950539,camera_scanner,70.23044591470801
sess_018506,nrpess_011766,2026-08-04 05:19:22.898754,campo_unico,61.6934937834865
sess_018507,nrpess_004197,2026-08-20 19:56:21.638226,campo_unico,57.17092565986024
sess_018508,nrpess_011997,2026-08-02 18:20:13.800146,atalho_direto,39.67362257276827
sess_018509,nrpess_013643,2026-08-21 03:15:02.526518,campo_unico,12.774438305150966
sess_018510,nrpess_021867,2026-08-10 10:12:41.708709,campo_unico,54.58382196596921
sess_018511,nrpess_022111,2026-08-03 21:53:23.066703,campo_unico,77.75765496228247
sess_018512,nrpess_021191,2026-08-02 00:09:53.254870,campo_unico,42.539575321663236
sess_018513,nrpess_017318,2026-08-20 03:23:06.606681,camera_scanner,43.291080873082336
sess_018514,nrpess_009886,2026-08-16 01:02:01.543139,campo_unico,47.93232170887525
sess_018515,nrpess_004549,2026-08-12 13:55:16.669124,atalho_direto,37.90412762569653
sess_018516,nrpess_023190,2026-08-22 04:48:33.514127,camera_scanner,87.99070023132396
sess_018517,nrpess_019829,2026-08-02 15:36:16.947679,camera_scanner,13.414860918289236
sess_018518,nrpess_011034,2026-08-14 05:12:27.046211,atalho_direto,57.0926067056879
sess_018519,nrpess_002155,2026-08-04 06:11:56.956918,camera_scanner,80.7939216822466
sess_018520,nrpess_012398,2026-08-09 10:37:17.625827,campo_unico,84.57218513766477
sess_018521,nrpess_015902,2026-08-15 20:35:04.424844,camera_scanner,22.14721661118638
sess_018522,nrpess_008313,2026-08-22 19:07:41.286431,camera_scanner,69.68560526268644
sess_018523,nrpess_011429,2026-08-02 05:29:33.820014,campo_unico,48.06586737821463
sess_018524,nrpess_004721,2026-08-12 10:30:51.935358,campo_unico,91.84498773292887
sess_018525,nrpess_015819,2026-08-16 15:14:45.204177,campo_unico,36.78258257003785
sess_018526,nrpess_020367,2026-08-18 06:34:29.748754,camera_scanner,46.024222747738854
sess_018527,nrpess_014971,2026-08-06 13:03:09.270571,campo_unico,21.884224140404132
sess_018528,nrpess_020292,2026-08-23 15:58:02.757901,campo_unico,54.0655416845158
sess_018529,nrpess_022819,2026-08-06 03:09:17.697248,camera_scanner,30.362452244936918
sess_018530,nrpess_023343,2026-08-17 13:15:55.136906,campo_unico,57.95069453852346
sess_018531,nrpess_019471,2026-08-18 13:00:56.340165,campo_unico,35.285543766524306
sess_018532,nrpess_014768,2026-08-11 21:24:01.698908,camera_scanner,24.78072171674371
sess_018533,nrpess_019337,2026-08-07 15:48:34.902895,camera_scanner,12.62747559799589
sess_018534,nrpess_009990,2026-08-03 19:44:04.463846,atalho_direto,52.18271879572967
sess_018535,nrpess_020772,2026-08-20 10:35:54.227201,camera_scanner,50.10610115091614
sess_018536,nrpess_006715,2026-08-08 22:15:08.809480,atalho_direto,62.8547125679539
sess_018537,nrpess_024185,2026-08-04 17:48:34.202540,atalho_direto,66.92418315887564
sess_018538,nrpess_005575,2026-08-07 23:33:57.593123,campo_unico,48.23539512074529
sess_018539,nrpess_016775,2026-08-18 21:04:48.170410,campo_unico,43.42098750850884
sess_018540,nrpess_010035,2026-08-03 09:26:24.764102,camera_scanner,42.301267487983566
sess_018541,nrpess_018148,2026-08-23 20:08:16.288516,campo_unico,43.94643859829892
sess_018542,nrpess_006698,2026-08-09 03:00:03.792319,camera_scanner,47.02888972598301
sess_018543,nrpess_020663,2026-08-03 23:32:36.550258,camera_scanner,39.02392852520046
sess_018544,nrpess_004338,2026-08-23 22:05:08.078539,campo_unico,71.6939569280718
sess_018545,nrpess_001738,2026-08-04 11:02:44.097021,camera_scanner,59.62897521041419
sess_018546,nrpess_024957,2026-08-07 23:25:35.414503,campo_unico,75.20872003381066
sess_018547,nrpess_010780,2026-08-06 19:59:45.293686,camera_scanner,52.7276986568656
sess_018548,nrpess_023369,2026-08-04 02:17:47.864904,camera_scanner,100.07184289466413
sess_018549,nrpess_008388,2026-08-06 11:38:06.962278,camera_scanner,50.40555910941863
sess_018550,nrpess_009632,2026-08-19 03:09:52.795641,atalho_direto,19.713514407294383
sess_018551,nrpess_000485,2026-08-01 16:09:42.405996,campo_unico,54.00257810346763
sess_018552,nrpess_012178,2026-08-13 02:25:12.651064,camera_scanner,56.9928054361299
sess_018553,nrpess_024236,2026-08-04 17:47:22.828564,camera_scanner,39.001068924053165
sess_018554,nrpess_015804,2026-08-15 00:27:01.885329,camera_scanner,80.06552191962044
sess_018555,nrpess_024321,2026-08-20 23:38:24.382759,campo_unico,27.51225034743518
sess_018556,nrpess_000925,2026-08-04 20:47:12.206892,campo_unico,44.25547340289175
sess_018557,nrpess_002592,2026-08-13 20:19:32.972316,camera_scanner,6.983078442103164
sess_018558,nrpess_023230,2026-08-11 02:28:27.793079,campo_unico,42.33085267191889
sess_018559,nrpess_005509,2026-08-23 14:51:37.272726,campo_unico,49.9610453769675
sess_018560,nrpess_007908,2026-08-20 11:07:48.832341,atalho_direto,49.67809212086653
sess_018561,nrpess_020388,2026-08-14 22:51:48.859728,campo_unico,39.98709012344088
sess_018562,nrpess_019351,2026-08-05 00:16:12.314571,campo_unico,66.1142667564504
sess_018563,nrpess_018388,2026-08-23 03:07:19.364088,campo_unico,33.84071775155472
sess_018564,nrpess_002114,2026-08-02 08:17:25.290646,camera_scanner,57.024507315948675
sess_018565,nrpess_013027,2026-08-05 07:42:44.379447,campo_unico,34.247007605138236
sess_018566,nrpess_018559,2026-08-05 10:23:26.479626,campo_unico,23.534205130243663
sess_018567,nrpess_017572,2026-08-08 14:49:35.749651,camera_scanner,58.395123432637874
sess_018568,nrpess_021563,2026-08-13 09:28:53.380950,campo_unico,35.27835478538593
sess_018569,nrpess_021591,2026-08-21 21:22:46.114372,camera_scanner,62.33688535351667
sess_018570,nrpess_010887,2026-08-02 04:55:41.352187,campo_unico,69.44961752009897
sess_018571,nrpess_003383,2026-08-03 05:01:12.292768,campo_unico,70.06628303131066
sess_018572,nrpess_006543,2026-08-16 05:50:18.013210,campo_unico,49.94206684163418
sess_018573,nrpess_002580,2026-08-22 15:46:00.453879,atalho_direto,79.95100021388328
sess_018574,nrpess_005832,2026-08-07 04:12:06.629722,atalho_direto,60.19912602201628
sess_018575,nrpess_003632,2026-08-05 18:42:43.232686,campo_unico,57.40686484451083
sess_018576,nrpess_009915,2026-08-04 09:41:26.586666,camera_scanner,56.23203583922557
sess_018577,nrpess_010152,2026-08-11 18:27:55.510763,campo_unico,6.428766249071728
sess_018578,nrpess_004264,2026-08-14 21:13:40.134619,campo_unico,71.99391334127309
sess_018579,nrpess_005232,2026-08-07 01:42:01.247926,campo_unico,79.58621078328464
sess_018580,nrpess_017964,2026-08-04 16:19:44.481116,camera_scanner,5.0
sess_018581,nrpess_021658,2026-08-10 12:50:36.482606,camera_scanner,28.18044094022115
sess_018582,nrpess_001984,2026-08-16 05:05:51.175633,atalho_direto,38.51565942687847
sess_018583,nrpess_003296,2026-08-04 05:50:05.443402,campo_unico,73.07756941774376
sess_018584,nrpess_009775,2026-08-21 13:21:30.678404,atalho_direto,50.99866241621743
sess_018585,nrpess_008727,2026-08-21 19:34:22.744415,campo_unico,53.51760925505826
sess_018586,nrpess_001618,2026-08-05 13:30:10.885895,atalho_direto,82.22195434703691
sess_018587,nrpess_004276,2026-08-10 02:29:18.353499,campo_unico,28.725330143917045
sess_018588,nrpess_011554,2026-08-05 00:50:36.281427,campo_unico,86.47762622560322
sess_018589,nrpess_004588,2026-08-05 05:27:04.205274,atalho_direto,44.36692988115499
sess_018590,nrpess_005159,2026-08-10 18:00:45.751640,campo_unico,22.245745260030123
sess_018591,nrpess_011531,2026-08-09 04:54:08.805423,camera_scanner,27.440349669636444
sess_018592,nrpess_014362,2026-08-14 05:39:36.992317,camera_scanner,40.696894922915284
sess_018593,nrpess_022540,2026-08-01 14:14:02.738806,campo_unico,45.50668624954778
sess_018594,nrpess_024043,2026-08-08 11:41:48.746882,camera_scanner,43.2871222393349
sess_018595,nrpess_022132,2026-08-13 01:25:22.988969,camera_scanner,35.827172270440045
sess_018596,nrpess_020611,2026-08-02 05:58:05.464496,campo_unico,98.24411756231305
sess_018597,nrpess_022025,2026-08-22 10:36:53.473513,camera_scanner,54.37330404677843
sess_018598,nrpess_002667,2026-08-05 10:05:59.151519,campo_unico,39.38809918681442
sess_018599,nrpess_020288,2026-08-15 04:51:45.696044,campo_unico,79.26358517396747
sess_018600,nrpess_009119,2026-08-11 08:51:23.402927,campo_unico,57.510208212655066
sess_018601,nrpess_012836,2026-08-06 21:08:28.001151,atalho_direto,41.559419131133126
sess_018602,nrpess_013988,2026-08-08 15:22:00.431571,campo_unico,39.89869146605133
sess_018603,nrpess_017152,2026-08-14 16:38:05.863418,atalho_direto,64.5799123921302
sess_018604,nrpess_022201,2026-08-15 19:42:58.836879,camera_scanner,66.7855375126756
sess_018605,nrpess_019928,2026-08-08 14:56:36.055942,campo_unico,15.687603147654528
sess_018606,nrpess_013717,2026-08-05 18:51:00.338594,camera_scanner,5.0
sess_018607,nrpess_000738,2026-08-19 15:52:16.744619,campo_unico,55.556665567514656
sess_018608,nrpess_012606,2026-08-06 01:31:30.050340,atalho_direto,15.418595563269399
sess_018609,nrpess_007193,2026-08-20 06:26:43.773737,campo_unico,85.61426231537138
sess_018610,nrpess_009026,2026-08-03 01:54:05.434427,atalho_direto,90.2551840440525
sess_018611,nrpess_003931,2026-08-04 00:08:01.968053,camera_scanner,64.4332625054759
sess_018612,nrpess_024053,2026-08-03 03:25:58.955178,campo_unico,12.340780480525659
sess_018613,nrpess_018510,2026-08-03 14:26:31.255406,campo_unico,66.10793922729047
sess_018614,nrpess_003694,2026-08-03 19:34:42.825652,campo_unico,65.37876987683613
sess_018615,nrpess_009984,2026-08-07 08:59:03.941218,atalho_direto,37.07189318430769
sess_018616,nrpess_018743,2026-08-17 07:44:26.790118,atalho_direto,43.66199010831151
sess_018617,nrpess_019322,2026-08-02 23:09:07.592649,camera_scanner,54.61111128473851
sess_018618,nrpess_024589,2026-08-22 20:51:32.046188,camera_scanner,67.2373340142254
sess_018619,nrpess_023230,2026-08-03 23:20:13.832799,campo_unico,57.29408230215128
sess_018620,nrpess_013661,2026-08-16 20:37:11.282536,camera_scanner,41.0455678481006
sess_018621,nrpess_006497,2026-08-03 10:15:26.037218,atalho_direto,35.23995970039768
sess_018622,nrpess_005678,2026-08-20 16:43:12.117893,camera_scanner,62.865528975527894
sess_018623,nrpess_012560,2026-08-07 09:00:04.999427,campo_unico,31.066740667337374
sess_018624,nrpess_000753,2026-08-14 20:25:07.325614,atalho_direto,59.38815656539205
sess_018625,nrpess_001349,2026-08-22 10:30:27.551591,campo_unico,55.72899973887463
sess_018626,nrpess_004749,2026-08-11 15:21:18.238903,camera_scanner,54.85718030622681
sess_018627,nrpess_002008,2026-08-06 11:33:25.447882,campo_unico,36.03718449290158
sess_018628,nrpess_005242,2026-08-23 05:17:13.239041,atalho_direto,56.20276042559867
sess_018629,nrpess_014974,2026-08-09 01:41:36.946860,campo_unico,30.942195853578788
sess_018630,nrpess_020715,2026-08-07 22:19:36.056646,campo_unico,37.879994938937166
sess_018631,nrpess_012394,2026-08-02 18:15:39.848711,campo_unico,34.78849063983101
sess_018632,nrpess_021113,2026-08-07 16:39:39.213991,camera_scanner,25.523492909690145
sess_018633,nrpess_009020,2026-08-10 14:24:38.563330,camera_scanner,45.07431703110653
sess_018634,nrpess_005088,2026-08-21 08:45:40.335241,camera_scanner,48.263722915700484
sess_018635,nrpess_024739,2026-08-07 10:30:28.037264,atalho_direto,64.87366006468191
sess_018636,nrpess_001197,2026-08-21 13:47:56.517789,campo_unico,74.7294067897972
sess_018637,nrpess_015112,2026-08-17 14:42:55.086765,camera_scanner,68.80167363199584
sess_018638,nrpess_018199,2026-08-04 17:18:14.534969,campo_unico,35.062317196831245
sess_018639,nrpess_014636,2026-08-17 15:23:56.378574,campo_unico,18.71099216957836
sess_018640,nrpess_022674,2026-08-22 13:27:03.959929,campo_unico,85.97179338482255
sess_018641,nrpess_016640,2026-08-03 22:04:16.140616,campo_unico,71.28568061243378
sess_018642,nrpess_014769,2026-08-18 06:56:58.056396,campo_unico,75.03134395781385
sess_018643,nrpess_020886,2026-08-02 19:19:57.673124,campo_unico,36.64081498112162
sess_018644,nrpess_020069,2026-08-21 17:58:54.533376,atalho_direto,57.688649849275436
sess_018645,nrpess_004984,2026-08-02 09:04:09.832257,campo_unico,5.135372360732504
sess_018646,nrpess_015425,2026-08-02 20:17:21.453051,atalho_direto,31.95582926082383
sess_018647,nrpess_004450,2026-08-08 16:40:21.591612,camera_scanner,32.919257448847475
sess_018648,nrpess_017829,2026-08-12 08:36:14.831701,campo_unico,20.831888374711912
sess_018649,nrpess_003237,2026-08-13 00:24:40.343015,atalho_direto,41.45928679986169
sess_018650,nrpess_016801,2026-08-06 16:21:31.088430,campo_unico,79.45250466997066
sess_018651,nrpess_003152,2026-08-21 23:30:30.329007,atalho_direto,68.00038885739087
sess_018652,nrpess_016357,2026-08-08 20:12:41.272522,campo_unico,25.005174237998514
sess_018653,nrpess_022533,2026-08-17 05:54:15.745525,campo_unico,40.397627997431925
sess_018654,nrpess_019970,2026-08-10 00:24:11.747238,campo_unico,85.2134857444943
sess_018655,nrpess_011956,2026-08-09 06:17:48.479832,camera_scanner,68.80106509821417
sess_018656,nrpess_003073,2026-08-22 15:05:13.785587,atalho_direto,41.83947336638346
sess_018657,nrpess_003704,2026-08-22 23:39:45.323999,campo_unico,50.61889657530215
sess_018658,nrpess_013597,2026-08-11 12:44:04.181784,atalho_direto,72.74492854239224
sess_018659,nrpess_018105,2026-08-13 00:27:30.953858,camera_scanner,28.792041278515978
sess_018660,nrpess_017809,2026-08-21 16:23:48.236923,atalho_direto,38.948654912701784
sess_018661,nrpess_005660,2026-08-19 17:21:51.718636,camera_scanner,59.922831161258614
sess_018662,nrpess_004370,2026-08-13 17:13:32.563771,campo_unico,57.494115939559094
sess_018663,nrpess_019248,2026-08-04 05:13:58.523987,campo_unico,39.87847717965063
sess_018664,nrpess_007076,2026-08-03 22:42:24.662114,campo_unico,60.02860343112227
