id_campanha,nrpess,nome_do_produto,espaco_veiculacao,tag_publico_macro,dt_exposicao,clicou_flag
CAMP_0108,nrpess_016521,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-01 15:12:45.619717,0
CAMP_0109,nrpess_004975,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-19 16:42:37.818806,0
CAMP_0109,nrpess_003090,Consórcio Auto,Pós-Pix Transacional,Alta Renda Pix,2026-08-01 21:49:55.693326,0
CAMP_0108,nrpess_013264,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-06 18:10:47.197705,1
CAMP_0106,nrpess_000550,Consórcio Auto,Carrossel Ofertas,Geral App,2026-08-07 09:46:07.094859,0
CAMP_0105,nrpess_010100,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-04 04:59:39.560262,0
CAMP_0114,nrpess_003286,Cartão Black,Banner Home,Especial sem Seguro,2026-08-12 22:29:52.508438,0
CAMP_0100,nrpess_020575,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-08 18:48:57.205963,0
CAMP_0109,nrpess_024159,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-17 07:59:20.517909,0
CAMP_0105,nrpess_000706,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-03 11:35:16.496769,0
CAMP_0107,nrpess_021608,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-15 21:20:18.285896,1
CAMP_0101,nrpess_003981,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-18 16:11:59.406102,0
CAMP_0104,nrpess_002155,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-15 23:26:26.586326,0
CAMP_0108,nrpess_017795,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-17 01:02:40.033606,0
CAMP_0102,nrpess_024517,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-04 00:57:25.164779,0
CAMP_0102,nrpess_005975,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-18 06:19:38.172520,0
CAMP_0105,nrpess_017715,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-18 05:03:41.756989,0
CAMP_0108,nrpess_022990,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-16 00:24:19.900499,0
CAMP_0113,nrpess_013892,Seguro Pix,Carrossel Ofertas,Geral App,2026-08-09 14:30:07.640784,0
CAMP_0101,nrpess_007272,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-08 11:07:02.648610,0
CAMP_0100,nrpess_001309,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-19 14:51:53.336255,1
CAMP_0111,nrpess_011680,Cartão Black,Push Notification,Alta Renda Pix,2026-08-16 14:41:34.044221,0
CAMP_0114,nrpess_014818,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-11 23:34:08.417575,0
CAMP_0100,nrpess_001160,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-06 11:46:17.849497,0
CAMP_0106,nrpess_001160,Pix Parcelado,Carrossel Ofertas,Especial sem Seguro,2026-08-09 19:12:08.846881,0
CAMP_0105,nrpess_013814,Cartão Black,Push Notification,Alta Renda Pix,2026-08-12 11:06:23.029490,1
CAMP_0113,nrpess_015905,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-09 14:24:32.746699,0
CAMP_0112,nrpess_024254,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-07 23:36:21.305263,0
CAMP_0103,nrpess_020811,Consórcio Auto,Banner Home,Geral App,2026-08-12 12:41:44.499188,0
CAMP_0110,nrpess_007320,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-06 09:29:18.936166,0
CAMP_0104,nrpess_023411,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-13 00:35:09.004392,0
CAMP_0101,nrpess_019364,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-20 05:00:21.377807,1
CAMP_0105,nrpess_002040,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-02 10:50:01.041625,0
CAMP_0113,nrpess_024485,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-13 17:27:22.103527,0
CAMP_0111,nrpess_014706,Cartão Black,Banner Home,Geral App,2026-08-13 05:33:27.547422,0
CAMP_0107,nrpess_024528,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-04 20:12:52.848970,0
CAMP_0109,nrpess_022757,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-20 22:34:13.963311,0
CAMP_0109,nrpess_002115,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-16 21:45:49.479898,0
CAMP_0114,nrpess_020243,Cartão Black,Push Notification,Especial sem Seguro,2026-08-12 09:00:00.449104,0
CAMP_0112,nrpess_018139,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-20 13:31:11.549077,1
CAMP_0101,nrpess_024954,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-03 09:24:03.778315,0
CAMP_0102,nrpess_021995,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-09 00:43:40.685116,1
CAMP_0113,nrpess_023020,Cartão Black,Banner Home,Geral App,2026-08-17 17:05:58.054327,1
CAMP_0108,nrpess_016118,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-18 22:33:21.598127,0
CAMP_0111,nrpess_016228,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-13 08:05:50.995683,1
CAMP_0104,nrpess_017684,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-12 21:24:05.654341,0
CAMP_0110,nrpess_001165,Cartão Black,Banner Home,Especial sem Seguro,2026-08-18 23:12:34.970870,1
CAMP_0110,nrpess_009409,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-08 15:04:49.548334,0
CAMP_0103,nrpess_019974,Cartão Black,Carrossel Ofertas,Propensos a Cartão,2026-08-10 04:55:14.039021,0
CAMP_0113,nrpess_005739,Cartão Black,Banner Home,Propensos a Cartão,2026-08-03 15:28:01.716382,0
CAMP_0113,nrpess_003918,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-19 20:20:36.115544,0
CAMP_0111,nrpess_001489,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-13 08:00:26.587671,0
CAMP_0101,nrpess_000994,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-07 10:12:16.864806,1
CAMP_0108,nrpess_008495,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-13 02:56:11.186993,0
CAMP_0111,nrpess_023001,Cartão Black,Banner Home,Geral App,2026-08-21 12:34:26.002334,0
CAMP_0104,nrpess_002864,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-10 20:32:01.036260,1
CAMP_0109,nrpess_021471,Pix Parcelado,Banner Home,Geral App,2026-08-06 10:50:46.763608,1
CAMP_0104,nrpess_022471,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-10 18:05:55.437516,0
CAMP_0114,nrpess_004758,Cartão Black,Push Notification,Propensos a Cartão,2026-08-17 22:23:03.043381,0
CAMP_0111,nrpess_020617,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-09 08:26:02.886243,0
CAMP_0106,nrpess_019394,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-07 01:38:46.871480,1
CAMP_0114,nrpess_015929,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-04 05:41:02.990710,0
CAMP_0114,nrpess_014641,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-16 19:54:05.535953,0
CAMP_0106,nrpess_019037,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-11 08:41:45.638818,0
CAMP_0108,nrpess_004460,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-07 13:28:41.746971,0
CAMP_0107,nrpess_014297,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-17 07:12:53.274076,0
CAMP_0110,nrpess_017003,Cartão Black,Banner Home,Geral App,2026-08-18 16:13:16.228582,0
CAMP_0106,nrpess_009371,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-17 08:09:17.889777,0
CAMP_0100,nrpess_014309,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-18 07:51:13.098069,0
CAMP_0104,nrpess_021453,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-03 18:02:57.801452,0
CAMP_0102,nrpess_012684,Cartão Black,Banner Home,Alta Renda Pix,2026-08-20 19:50:50.237754,0
CAMP_0105,nrpess_005887,Pix Parcelado,Banner Home,Geral App,2026-08-05 23:39:52.420638,0
CAMP_0107,nrpess_000092,Consórcio Auto,Push Notification,Geral App,2026-08-11 11:23:05.867234,1
CAMP_0109,nrpess_000006,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-07 16:39:33.271762,0
CAMP_0106,nrpess_014380,Seguro Pix,Banner Home,Geral App,2026-08-13 23:43:13.158205,0
CAMP_0111,nrpess_021516,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-08 22:28:14.116641,0
CAMP_0109,nrpess_014751,Pix Parcelado,Carrossel Ofertas,Geral App,2026-08-02 16:45:29.926927,1
CAMP_0114,nrpess_023308,Seguro Pix,Push Notification,Geral App,2026-08-13 18:32:12.893428,0
CAMP_0111,nrpess_008996,Consórcio Auto,Pós-Pix Transacional,Especial sem Seguro,2026-08-17 15:20:37.574070,1
CAMP_0114,nrpess_005235,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-20 15:23:06.637433,1
CAMP_0111,nrpess_019905,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-19 21:00:09.485361,0
CAMP_0101,nrpess_004197,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-09 11:47:28.527518,0
CAMP_0112,nrpess_023275,Consórcio Auto,Pós-Pix Transacional,Alta Renda Pix,2026-08-03 19:16:18.356321,0
CAMP_0101,nrpess_020604,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-19 03:36:33.212428,0
CAMP_0102,nrpess_020862,Cartão Black,Banner Home,Propensos a Cartão,2026-08-15 13:52:39.603754,0
CAMP_0102,nrpess_012562,Seguro Pix,Push Notification,Geral App,2026-08-16 07:14:47.789030,1
CAMP_0113,nrpess_014882,Seguro Pix,Push Notification,Geral App,2026-08-11 16:09:52.716219,0
CAMP_0103,nrpess_015899,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-16 05:57:49.486044,0
CAMP_0112,nrpess_021035,Cartão Black,Banner Home,Alta Renda Pix,2026-08-11 14:08:51.547675,0
CAMP_0113,nrpess_007930,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-16 23:12:12.054979,1
CAMP_0111,nrpess_006252,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-09 09:30:25.572903,0
CAMP_0107,nrpess_019170,Seguro Pix,Banner Home,Geral App,2026-08-14 23:12:22.576221,0
CAMP_0106,nrpess_011664,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-04 11:35:47.032995,1
CAMP_0107,nrpess_018167,Consórcio Auto,Push Notification,Especial sem Seguro,2026-08-05 09:38:58.730111,1
CAMP_0107,nrpess_007670,Cartão Black,Banner Home,Geral App,2026-08-12 22:12:45.629720,0
CAMP_0108,nrpess_015381,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-11 14:22:19.716276,0
CAMP_0110,nrpess_002474,Cartão Black,Push Notification,Propensos a Cartão,2026-08-18 10:47:53.824397,1
CAMP_0102,nrpess_010854,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-09 21:02:40.648847,0
CAMP_0103,nrpess_001645,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-12 17:18:23.162736,0
CAMP_0107,nrpess_018419,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-11 08:11:08.289904,1
CAMP_0100,nrpess_021117,Consórcio Auto,Carrossel Ofertas,Geral App,2026-08-02 01:14:21.189901,1
CAMP_0105,nrpess_013185,Cartão Black,Banner Home,Propensos a Cartão,2026-08-02 13:31:12.202722,0
CAMP_0101,nrpess_021147,Consórcio Auto,Banner Home,Geral App,2026-08-03 20:26:57.122755,0
CAMP_0104,nrpess_005079,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-21 07:29:19.318266,0
CAMP_0110,nrpess_007899,Consórcio Auto,Banner Home,Geral App,2026-08-13 07:00:54.133837,0
CAMP_0100,nrpess_017888,Pix Parcelado,Banner Home,Geral App,2026-08-21 20:09:37.675075,1
CAMP_0109,nrpess_009860,Pix Parcelado,Banner Home,Geral App,2026-08-16 06:06:20.567663,1
CAMP_0109,nrpess_021198,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-10 21:41:16.874805,0
CAMP_0101,nrpess_004882,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-19 06:15:52.225214,0
CAMP_0104,nrpess_010801,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-06 13:57:28.034686,0
CAMP_0114,nrpess_001778,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-07 22:22:32.416597,1
CAMP_0107,nrpess_022802,Pix Parcelado,Push Notification,Geral App,2026-08-10 14:49:46.832849,0
CAMP_0110,nrpess_022284,Seguro Pix,Push Notification,Geral App,2026-08-12 18:59:36.302572,1
CAMP_0107,nrpess_023504,Cartão Black,Banner Home,Geral App,2026-08-21 02:12:40.376688,0
CAMP_0100,nrpess_008238,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-09 21:46:26.112757,1
CAMP_0102,nrpess_022496,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-07 06:19:29.860149,0
CAMP_0102,nrpess_020775,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-01 16:44:13.442035,0
CAMP_0112,nrpess_014100,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-06 09:33:32.753347,0
CAMP_0113,nrpess_012129,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-13 04:19:00.866969,0
CAMP_0111,nrpess_009799,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-18 02:34:01.352815,1
CAMP_0113,nrpess_012585,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-06 21:18:11.876886,0
CAMP_0113,nrpess_005633,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-09 01:06:07.708834,0
CAMP_0109,nrpess_015240,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-05 12:23:25.497562,0
CAMP_0113,nrpess_015622,Seguro Pix,Banner Home,Geral App,2026-08-14 19:48:36.862339,0
CAMP_0103,nrpess_011467,Consórcio Auto,Carrossel Ofertas,Alta Renda Pix,2026-08-15 12:04:18.724990,0
CAMP_0109,nrpess_005080,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-14 18:27:14.952108,1
CAMP_0114,nrpess_019655,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-09 18:27:34.182499,0
CAMP_0103,nrpess_013606,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-11 02:58:25.006206,0
CAMP_0113,nrpess_007209,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-17 09:09:00.578363,0
CAMP_0111,nrpess_012492,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-05 06:29:18.404431,0
CAMP_0104,nrpess_007712,Consórcio Auto,Pós-Pix Transacional,Especial sem Seguro,2026-08-16 09:52:49.345196,0
CAMP_0108,nrpess_013848,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-12 11:51:20.574060,0
CAMP_0114,nrpess_016541,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-11 15:15:42.255082,0
CAMP_0113,nrpess_009979,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-03 14:37:21.925997,0
CAMP_0114,nrpess_007626,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-21 10:09:48.747231,0
CAMP_0108,nrpess_003644,Cartão Black,Carrossel Ofertas,Geral App,2026-08-12 10:10:58.266100,0
CAMP_0100,nrpess_009801,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-11 21:38:32.006665,0
CAMP_0102,nrpess_006612,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-09 18:41:42.484201,1
CAMP_0102,nrpess_004299,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-04 01:23:40.832857,0
CAMP_0103,nrpess_011779,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-08 12:06:44.384997,0
CAMP_0103,nrpess_007288,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-14 16:35:33.781370,1
CAMP_0105,nrpess_011157,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-17 10:11:16.048849,0
CAMP_0114,nrpess_020935,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-12 17:05:42.820845,0
CAMP_0105,nrpess_006190,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-13 21:37:01.210324,0
CAMP_0102,nrpess_007783,Seguro Pix,Banner Home,Geral App,2026-08-15 15:31:03.299970,0
CAMP_0112,nrpess_001377,Cartão Black,Banner Home,Propensos a Cartão,2026-08-21 18:10:54.258477,0
CAMP_0103,nrpess_006159,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-10 19:05:00.608304,0
CAMP_0111,nrpess_023353,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-05 07:55:41.051150,0
CAMP_0107,nrpess_017674,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-10 07:47:39.212077,0
CAMP_0111,nrpess_004108,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-17 14:21:51.394981,0
CAMP_0100,nrpess_005624,Cartão Black,Push Notification,Geral App,2026-08-18 14:38:34.595958,0
CAMP_0103,nrpess_020440,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-08 14:32:14.367789,0
CAMP_0103,nrpess_000150,Cartão Black,Banner Home,Especial sem Seguro,2026-08-12 22:41:22.965852,0
CAMP_0105,nrpess_008018,Consórcio Auto,Banner Home,Geral App,2026-08-19 19:47:28.782338,0
CAMP_0113,nrpess_010727,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-07 14:46:24.539565,0
CAMP_0111,nrpess_013254,Seguro Pix,Push Notification,Geral App,2026-08-04 17:34:47.354877,0
CAMP_0110,nrpess_006591,Seguro Pix,Banner Home,Geral App,2026-08-06 04:47:00.493235,1
CAMP_0100,nrpess_022593,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-21 11:47:56.225130,0
CAMP_0103,nrpess_021519,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-20 01:15:19.867317,0
CAMP_0101,nrpess_011217,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-06 07:30:35.837572,0
CAMP_0109,nrpess_012216,Cartão Black,Push Notification,Especial sem Seguro,2026-08-19 16:46:52.112282,0
CAMP_0104,nrpess_003600,Cartão Black,Push Notification,Especial sem Seguro,2026-08-08 11:33:11.110810,0
CAMP_0110,nrpess_014151,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-16 08:44:56.331287,0
CAMP_0101,nrpess_002259,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-09 19:15:38.219746,0
CAMP_0106,nrpess_003103,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-20 14:30:00.738146,0
CAMP_0108,nrpess_003673,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-07 22:10:26.754215,0
CAMP_0109,nrpess_000004,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-07 21:06:30.020697,0
CAMP_0108,nrpess_002475,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-21 16:24:36.789651,0
CAMP_0107,nrpess_017010,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-14 15:04:41.253257,0
CAMP_0110,nrpess_002587,Cartão Black,Banner Home,Propensos a Cartão,2026-08-02 02:17:12.057821,0
CAMP_0112,nrpess_021387,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-15 01:02:10.157216,1
CAMP_0102,nrpess_004527,Pix Parcelado,Banner Home,Geral App,2026-08-20 14:38:39.677363,1
CAMP_0114,nrpess_023491,Pix Parcelado,Banner Home,Geral App,2026-08-16 08:25:43.216074,0
CAMP_0106,nrpess_014338,Cartão Black,Banner Home,Alta Renda Pix,2026-08-14 21:34:51.338475,0
CAMP_0112,nrpess_017101,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-18 20:46:23.162966,0
CAMP_0104,nrpess_001913,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-14 05:29:46.588184,0
CAMP_0100,nrpess_002170,Cartão Black,Push Notification,Especial sem Seguro,2026-08-10 10:50:57.265533,0
CAMP_0110,nrpess_014613,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-04 22:51:55.972754,0
CAMP_0100,nrpess_001591,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-04 02:01:43.262602,0
CAMP_0106,nrpess_000121,Cartão Black,Banner Home,Especial sem Seguro,2026-08-19 17:12:20.957081,0
CAMP_0100,nrpess_013511,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-01 13:25:56.576831,0
CAMP_0106,nrpess_005235,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-11 21:02:06.059287,1
CAMP_0114,nrpess_008607,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-19 14:54:36.432096,1
CAMP_0113,nrpess_008813,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-01 11:54:15.395046,0
CAMP_0106,nrpess_021310,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-13 05:42:22.161217,0
CAMP_0100,nrpess_010032,Cartão Black,Banner Home,Geral App,2026-08-19 17:55:43.368095,0
CAMP_0103,nrpess_020953,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-12 19:47:24.987915,0
CAMP_0110,nrpess_013321,Seguro Pix,Banner Home,Geral App,2026-08-15 02:56:13.487411,0
CAMP_0108,nrpess_016595,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-15 21:01:37.865634,0
CAMP_0100,nrpess_014078,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-09 14:05:32.110792,0
CAMP_0111,nrpess_000914,Cartão Black,Push Notification,Propensos a Cartão,2026-08-20 06:40:49.552182,0
CAMP_0110,nrpess_020048,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-17 01:44:32.968183,0
CAMP_0104,nrpess_012899,Cartão Black,Banner Home,Geral App,2026-08-05 09:50:01.401873,0
CAMP_0106,nrpess_020310,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-16 21:55:56.384332,0
CAMP_0109,nrpess_001872,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-06 04:24:54.193760,1
CAMP_0114,nrpess_001869,Consórcio Auto,Banner Home,Geral App,2026-08-08 05:01:43.097553,0
CAMP_0112,nrpess_018294,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-17 15:43:58.403827,0
CAMP_0106,nrpess_009274,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-16 23:24:57.032636,0
CAMP_0106,nrpess_016760,Consórcio Auto,Push Notification,Geral App,2026-08-14 05:19:17.105506,0
CAMP_0108,nrpess_011054,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-16 12:32:28.679386,0
CAMP_0103,nrpess_001361,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-17 03:14:41.784750,0
CAMP_0106,nrpess_018422,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-09 04:11:55.447851,1
CAMP_0103,nrpess_023166,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-04 07:13:58.962947,0
CAMP_0102,nrpess_024686,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-10 19:47:43.774715,0
CAMP_0109,nrpess_019730,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 00:47:57.785442,1
CAMP_0110,nrpess_023738,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-15 22:47:34.285937,0
CAMP_0101,nrpess_006732,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-19 04:33:47.445550,0
CAMP_0108,nrpess_016804,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-02 18:23:38.189485,1
CAMP_0108,nrpess_021233,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-07 01:52:53.216397,0
CAMP_0110,nrpess_006645,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-06 02:17:45.539464,0
CAMP_0108,nrpess_013112,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-08 09:03:28.741168,0
CAMP_0106,nrpess_023497,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-13 21:46:17.902606,1
CAMP_0107,nrpess_012440,Pix Parcelado,Banner Home,Geral App,2026-08-13 00:41:39.527676,0
CAMP_0107,nrpess_005135,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-03 06:39:35.081132,0
CAMP_0113,nrpess_010812,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-09 09:34:49.523412,0
CAMP_0106,nrpess_015847,Pix Parcelado,Carrossel Ofertas,Especial sem Seguro,2026-08-03 06:35:27.178233,0
CAMP_0105,nrpess_020382,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-13 21:00:48.549404,0
CAMP_0108,nrpess_012787,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-11 18:48:36.173229,0
CAMP_0101,nrpess_014261,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-13 09:33:50.700359,0
